primary_key,state,year,enroll,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,grades_pk_g,grades_kg_g,grades_4_g,grades_8_g,grades_12_g,grades_1_8_g,grades_9_12_g,grades_all_g,avg_math_4_score,avg_math_8_score,avg_reading_4_score,avg_reading_8_score,region,lat,long,change,start,end,math_stats_g4,math_category_grade4,reading_stats_g4,reading_category_grade4,math_stats_g8,math_category_grade8,reading_stats_g8,reading_category_grade8
2007_NEVADA,nevada,2007,422782.0,4006081.0,277849.0,2266751.0,1461481.0,4346371.0,2047045.0,1216122.0,139918.0,731227.0,2834.0,31682.0,33760.0,34121.0,21828.0,271876.0,121752.0,429362.0,232.0,271.0,211.0,252.0,West,39.163914,-119.766121,135647.0,287135.0,422782.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_NEW_HAMPSHIRE,new_hampshire,2007,198625.0,2600123.0,137058.0,936882.0,1526183.0,2608190.0,1395619.0,733978.0,70608.0,208008.0,2614.0,10489.0,15026.0,16218.0,15959.0,121256.0,66413.0,200772.0,249.0,288.0,229.0,270.0,Northeast,43.206898,-71.537994,-224157.0,422782.0,198625.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_NEW_JERSEY,new_jersey,2007,1363804.0,25293076.0,991769.0,10101279.0,14200028.0,25572112.0,13250745.0,8316185.0,868012.0,1997462.0,28540.0,91115.0,98195.0,100884.0,97078.0,794703.0,411332.0,1382348.0,249.0,289.0,231.0,270.0,Northeast,40.220596,-74.769913,1165179.0,198625.0,1363804.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_NEW_MEXICO,new_mexico,2007,327816.0,3272953.0,444466.0,2360542.0,467945.0,3279467.0,1610295.0,1103097.0,119933.0,396529.0,5378.0,25796.0,24452.0,25063.0,19594.0,198544.0,99322.0,329040.0,228.0,268.0,212.0,251.0,West,35.68224,-105.939728,-1035988.0,1363804.0,327816.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_NEW_YORK,new_york,2007,2754976.0,50762544.0,3269310.0,22845772.0,24647462.0,51253984.0,31465706.0,12638159.0,1318628.0,4216048.0,48561.0,184672.0,191647.0,205135.0,185680.0,1571259.0,852342.0,2765435.0,243.0,280.0,224.0,264.0,Northeast,42.652843,-73.757874,2427160.0,327816.0,2754976.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_NORTH_CAROLINA,north_carolina,2007,1416028.0,13063307.0,1184934.0,7481148.0,4397225.0,12794086.0,6987589.0,3582953.0,642597.0,1166854.0,16927.0,120998.0,115076.0,114543.0,85893.0,934399.0,417168.0,1489492.0,242.0,284.0,218.0,259.0,South,35.78043,-78.639099,-1338948.0,2754976.0,1416028.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_NORTH_DAKOTA,north_dakota,2007,96577.0,1045678.0,150165.0,355662.0,539851.0,1042175.0,523778.0,283833.0,69691.0,90844.0,909.0,6730.0,6935.0,7472.0,7662.0,55853.0,31567.0,95059.0,245.0,292.0,226.0,268.0,Midwest,46.82085,-100.783318,-1319451.0,1416028.0,96577.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_OHIO,ohio,2007,1758645.0,22142424.0,1461326.0,9341723.0,11339375.0,21336580.0,10202242.0,6930905.0,876199.0,2595974.0,32815.0,130889.0,132634.0,139939.0,134417.0,1077618.0,585862.0,1827184.0,245.0,285.0,226.0,268.0,Midwest,39.961346,-82.999069,1662068.0,96577.0,1758645.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_OKLAHOMA,oklahoma,2007,639032.0,5491931.0,650579.0,2782356.0,2058996.0,5505213.0,2688963.0,1732136.0,526547.0,502002.0,35270.0,49306.0,46787.0,45831.0,39321.0,375505.0,178400.0,642065.0,237.0,275.0,217.0,260.0,South,35.492207,-97.503342,-1119613.0,1758645.0,639032.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_OREGON,oregon,2007,559643.0,5648586.0,526411.0,2908595.0,2213580.0,5634955.0,2999104.0,1908603.0,199410.0,293730.0,1310.0,39820.0,42750.0,43018.0,45559.0,341853.0,181719.0,565586.0,236.0,284.0,215.0,266.0,West,44.938461,-123.030403,-79389.0,639032.0,559643.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_PENNSYLVANIA,pennsylvania,2007,1760451.0,25334577.0,1821479.0,8593421.0,14919677.0,25627083.0,11994620.0,7333616.0,1022492.0,2533079.0,12490.0,122769.0,129837.0,143406.0,139930.0,1069191.0,595727.0,1801971.0,244.0,286.0,226.0,268.0,Northeast,40.264378,-76.883598,1200808.0,559643.0,1760451.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_RHODE_ISLAND,rhode_island,2007,147861.0,2100679.0,165167.0,817792.0,1117720.0,2082332.0,1177636.0,731694.0,85397.0,20234.0,1770.0,9840.0,11028.0,12098.0,10848.0,87549.0,48470.0,147629.0,236.0,275.0,219.0,258.0,Northeast,41.830914,-71.414963,-1612590.0,1760451.0,147861.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_SOUTH_CAROLINA,south_carolina,2007,701580.0,7130274.0,680718.0,3120416.0,3329140.0,7660995.0,3481608.0,2157719.0,384965.0,1290372.0,22812.0,52314.0,52715.0,54067.0,39459.0,429440.0,207751.0,712317.0,237.0,282.0,214.0,257.0,South,34.000343,-81.033211,553719.0,147861.0,701580.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_SOUTH_DAKOTA,south_dakota,2007,121158.0,1136570.0,174096.0,371645.0,590829.0,1096568.0,573916.0,335382.0,50283.0,105370.0,1335.0,9688.0,8935.0,9248.0,8901.0,72401.0,38182.0,121606.0,241.0,288.0,223.0,270.0,Midwest,44.367031,-100.346405,-580422.0,701580.0,121158.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_TENNESSEE,tennessee,2007,978084.0,7617488.0,805633.0,3342186.0,3469669.0,7817659.0,4473035.0,2144367.0,414587.0,593354.0,14937.0,75289.0,72454.0,70745.0,62040.0,579042.0,282508.0,964259.0,233.0,274.0,216.0,259.0,South,36.16581,-86.784241,856926.0,121158.0,978084.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_TEXAS,texas,2007,4513835.0,44355326.0,4423644.0,15952564.0,23979118.0,45920825.0,21061312.0,12451077.0,2073350.0,6654163.0,217751.0,356706.0,346491.0,332671.0,273867.0,2800227.0,1300148.0,4674832.0,242.0,286.0,220.0,261.0,South,30.27467,-97.740349,3535751.0,978084.0,4513835.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_UTAH,utah,2007,504079.0,3656090.0,343915.0,1977900.0,1334275.0,3618540.0,1816456.0,871613.0,266481.0,579188.0,9487.0,47591.0,44748.0,41114.0,40375.0,353180.0,165986.0,576244.0,239.0,281.0,221.0,262.0,West,40.777477,-111.888237,-4009756.0,4513835.0,504079.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_VERMONT,vermont,2007,89329.0,1836316.0,97086.0,1237083.0,502147.0,1804519.0,800453.0,439237.0,41603.0,70359.0,4556.0,6161.0,6490.0,7039.0,7714.0,52379.0,30942.0,94038.0,246.0,291.0,228.0,273.0,Northeast,44.262436,-72.580536,-414750.0,504079.0,89329.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_VIRGINIA,virginia,2007,1220440.0,14176385.0,890144.0,5796043.0,7490198.0,14700853.0,7630837.0,4338027.0,573603.0,1473546.0,28684.0,89656.0,90397.0,93896.0,85413.0,732104.0,380413.0,1230857.0,244.0,288.0,227.0,267.0,South,37.538857,-77.43364,1131111.0,89329.0,1220440.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_WASHINGTON,washington,2007,1026121.0,10350748.0,801339.0,6339782.0,3209627.0,10682397.0,5148806.0,3028183.0,463389.0,1624443.0,10012.0,72165.0,76673.0,78219.0,78429.0,615230.0,332840.0,1030247.0,243.0,285.0,224.0,265.0,West,47.035805,-122.905014,-194319.0,1220440.0,1026121.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_WEST_VIRGINIA,west_virginia,2007,281298.0,2905489.0,353571.0,1677212.0,874706.0,2983267.0,1608247.0,941055.0,189649.0,228873.0,12247.0,21300.0,20217.0,21330.0,18625.0,164998.0,83990.0,282535.0,236.0,270.0,215.0,255.0,South,38.336246,-81.612328,-744823.0,1026121.0,281298.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Below Average,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Below Average,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Below Average,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Below Average
2007_WISCONSIN,wisconsin,2007,870584.0,10154985.0,574090.0,5175386.0,4405509.0,9988878.0,5459295.0,3147269.0,420699.0,467948.0,37773.0,59590.0,59995.0,64135.0,72380.0,487849.0,289421.0,874633.0,244.0,286.0,223.0,264.0,Midwest,43.074684,-89.384445,589286.0,281298.0,870584.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2007_WYOMING,wyoming,2007,85034.0,1477891.0,111051.0,722364.0,644476.0,1390344.0,661713.0,428613.0,42353.0,246698.0,413.0,6891.0,6493.0,6711.0,6246.0,51939.0,27179.0,86422.0,244.0,287.0,225.0,266.0,West,41.140259,-104.820236,-785550.0,870584.0,85034.0,"{'min': 214.0, 'max': 252.0, 'mean': 239.1764705882353}",Excellent,"{'min': 197.0, 'max': 236.0, 'mean': 220.37254901960785}",Excellent,"{'min': 248.0, 'max': 298.0, 'mean': 280.6862745098039}",Excellent,"{'min': 241.0, 'max': 273.0, 'mean': 262.05882352941177}",Excellent
2009_ALABAMA,alabama,2009,745668.0,7186390.0,728795.0,4161103.0,2296492.0,7815467.0,3836398.0,2331552.0,561019.0,924956.0,7774.0,57019.0,59512.0,57027.0,48164.0,464601.0,219495.0,748889.0,228.0,269.0,216.0,255.0,South,32.377716,-86.300568,659677.0,85991.0,745668.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_ALASKA,alaska,2009,130236.0,2158970.0,312667.0,1357747.0,488556.0,2396412.0,1129756.0,832783.0,70835.0,303165.0,2475.0,9804.0,10046.0,9626.0,9779.0,78545.0,40837.0,131661.0,237.0,283.0,211.0,259.0,West,58.301598,-134.420212,-615432.0,745668.0,130236.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_ARIZONA,arizona,2009,981303.0,8802515.0,1044140.0,3806064.0,3952311.0,9580393.0,4296503.0,2983729.0,455403.0,1312659.0,9175.0,84191.0,83686.0,82163.0,79283.0,666897.0,317397.0,1077831.0,230.0,277.0,210.0,258.0,West,33.448143,-112.096962,851067.0,130236.0,981303.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_ARKANSAS,arkansas,2009,474423.0,4753142.0,534510.0,3530487.0,688145.0,5017352.0,2417974.0,1492691.0,533057.0,409763.0,13504.0,38115.0,36479.0,35715.0,30567.0,292256.0,136213.0,480559.0,238.0,276.0,216.0,258.0,South,34.746613,-92.288986,-506880.0,981303.0,474423.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_CALIFORNIA,california,2009,6234155.0,73958896.0,9745250.0,40084244.0,24129402.0,74766086.0,35617964.0,21693675.0,3759373.0,8881265.0,71783.0,471058.0,465866.0,472856.0,478503.0,3717166.0,1997064.0,6263438.0,232.0,270.0,210.0,253.0,West,38.576668,-121.493629,5759732.0,474423.0,6234155.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_COLORADO,colorado,2009,812068.0,8310673.0,560538.0,3634018.0,4116117.0,8682489.0,4108304.0,2708535.0,330128.0,1035058.0,29701.0,64190.0,62929.0,59129.0,58526.0,497487.0,240990.0,832368.0,243.0,287.0,226.0,266.0,West,39.739227,-104.984856,-5422087.0,6234155.0,812068.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Excellent,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_CONNECTICUT,connecticut,2009,539250.0,9681268.0,403017.0,3606594.0,5671657.0,9323053.0,5054397.0,2805173.0,330685.0,763075.0,15689.0,39866.0,41510.0,42999.0,41029.0,334409.0,174004.0,563968.0,245.0,289.0,229.0,272.0,Northeast,41.764046,-72.682198,-272818.0,812068.0,539250.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Excellent,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_DELAWARE,delaware,2009,116804.0,1718993.0,109682.0,1047418.0,561893.0,1798244.0,877678.0,496383.0,80812.0,254460.0,755.0,9537.0,9672.0,9519.0,8317.0,77418.0,39091.0,126801.0,239.0,284.0,226.0,265.0,South,39.157307,-75.519722,-422446.0,539250.0,116804.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_DISTRICT_OF_COLUMBIA,district_of_columbia,2009,44331.0,801008.0,75856.0,0.0,725152.0,805362.0,330698.0,370127.0,38514.0,66023.0,8499.0,5190.0,4893.0,4452.0,3301.0,37698.0,17597.0,69433.0,219.0,254.0,202.0,242.0,South,38.8964,-77.0262,-72473.0,116804.0,44331.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_FLORIDA,florida,2009,2623067.0,26494500.0,2694566.0,9047586.0,14752348.0,28867429.0,13884278.0,8067350.0,1546420.0,4533913.0,51495.0,196057.0,199322.0,198245.0,172321.0,1603349.0,783621.0,2634522.0,242.0,279.0,226.0,264.0,South,30.438118,-84.281296,2578736.0,44331.0,2623067.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Excellent,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_GEORGIA,georgia,2009,1649598.0,17972839.0,1644548.0,7739086.0,8589205.0,19025136.0,10063924.0,5135180.0,837062.0,2712073.0,41940.0,131325.0,130091.0,124084.0,97779.0,1021486.0,472934.0,1667685.0,236.0,278.0,218.0,260.0,South,33.749027,-84.388229,-973469.0,2623067.0,1649598.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_HAWAII,hawaii,2009,179478.0,2689758.0,392837.0,2205032.0,91889.0,2318671.0,1402305.0,718309.0,129473.0,68584.0,1547.0,15970.0,14249.0,12967.0,10621.0,109861.0,52630.0,180196.0,236.0,274.0,211.0,255.0,West,21.307442,-157.857376,-1470120.0,1649598.0,179478.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Below Average
2009_IDAHO,idaho,2009,267951.0,2182273.0,218777.0,1459554.0,503942.0,2078446.0,1157633.0,646213.0,100576.0,111190.0,2646.0,21605.0,21337.0,21019.0,19250.0,170477.0,81571.0,276299.0,241.0,287.0,221.0,265.0,West,43.617775,-116.199722,88473.0,179478.0,267951.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Excellent,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_ILLINOIS,illinois,2009,2117291.0,26987426.0,3346509.0,7879160.0,15761757.0,27716187.0,13520105.0,8764971.0,932950.0,2884993.0,84727.0,148097.0,154405.0,155003.0,146476.0,1230889.0,640462.0,2104175.0,238.0,282.0,219.0,265.0,Midwest,39.798363,-89.654961,1849340.0,267951.0,2117291.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Below Average,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Below Average,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Below Average,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_INDIANA,indiana,2009,1028259.0,12999357.0,1403839.0,5804809.0,5790709.0,11218398.0,5548292.0,3681825.0,476598.0,899628.0,12444.0,78224.0,79992.0,80983.0,72999.0,639931.0,316062.0,1046661.0,243.0,287.0,223.0,266.0,Midwest,39.768623,-86.162643,-1089032.0,2117291.0,1028259.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Excellent,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
2009_IOWA,iowa,2009,487559.0,5732319.0,431142.0,2545353.0,2755824.0,5732186.0,2914176.0,1615189.0,225983.0,672339.0,21804.0,38956.0,35225.0,35239.0,38685.0,280573.0,150509.0,491842.0,243.0,284.0,221.0,265.0,Midwest,41.591087,-93.603729,-540700.0,1028259.0,487559.0,"{'min': 219.0, 'max': 252.0, 'mean': 239.52941176470588}",Excellent,"{'min': 202.0, 'max': 234.0, 'mean': 220.2156862745098}",Excellent,"{'min': 254.0, 'max': 299.0, 'mean': 282.4117647058824}",Excellent,"{'min': 242.0, 'max': 274.0, 'mean': 263.29411764705884}",Excellent
